gene_id	cell_group	Gene.Ontology.IDs
LOC105344169	1	GO:0005741
LOC105344169	1	GO:0005789
LOC105344169	1	GO:0005874
LOC105344169	1	GO:0005886
LOC105344169	1	GO:0005887
LOC105344169	1	GO:0006814
LOC105344169	1	GO:0006851
LOC105344169	1	GO:0006874
LOC105344169	1	GO:0007154
LOC105344169	1	GO:0007611
LOC105344169	1	GO:0007612
LOC105344169	1	GO:0007613
LOC105344169	1	GO:0014069
LOC105344169	1	GO:0014819
LOC105344169	1	GO:0015368
LOC105344169	1	GO:0015491
LOC105344169	1	GO:0016020
LOC105344169	1	GO:0016528
LOC105344169	1	GO:0021537
LOC105344169	1	GO:0030001
LOC105344169	1	GO:0030424
LOC105344169	1	GO:0030425
LOC105344169	1	GO:0031226
LOC105344169	1	GO:0031594
LOC105344169	1	GO:0035725
LOC105344169	1	GO:0042383
LOC105344169	1	GO:0042552
LOC105344169	1	GO:0042995
LOC105344169	1	GO:0043025
LOC105344169	1	GO:0043197
LOC105344169	1	GO:0043204
LOC105344169	1	GO:0043679
LOC105344169	1	GO:0045202
LOC105344169	1	GO:0046872
LOC105344169	1	GO:0048471
LOC105344169	1	GO:0048709
LOC105344169	1	GO:0050808
LOC105344169	1	GO:0051560
LOC105344169	1	GO:0060291
LOC105344169	1	GO:0060402
LOC105344169	1	GO:0070161
LOC105344169	1	GO:0070588
LOC105344169	1	GO:0071320
LOC105344169	1	GO:0071456
LOC105344169	1	GO:0071901
LOC105344169	1	GO:0098703
LOC105344169	1	GO:0098794
LOC105344169	1	GO:0098815
LOC105344169	1	GO:0099055
LOC105344169	1	GO:0099580
LOC105344169	1	GO:1905060
LOC105344169	1	GO:1990034
LOC105336654	9	GO:0000254
LOC105336654	9	GO:0001567
LOC105336654	9	GO:0005506
LOC105336654	9	GO:0005789
LOC105336654	9	GO:0005829
LOC105336654	9	GO:0006629
LOC105336654	9	GO:0008203
LOC105336654	9	GO:0008395
LOC105336654	9	GO:0016020
LOC105336654	9	GO:0016021
LOC105336654	9	GO:0016126
LOC105336654	9	GO:0016491
LOC105336654	9	GO:0034340
LOC105336654	9	GO:0035754
LOC105336654	9	GO:1903914
LOC105322782	12	GO:0000139
LOC105322782	12	GO:0001744
LOC105322782	12	GO:0005795
LOC105322782	12	GO:0006486
LOC105322782	12	GO:0006688
LOC105322782	12	GO:0007219
LOC105322782	12	GO:0007293
LOC105322782	12	GO:0007298
LOC105322782	12	GO:0007299
LOC105322782	12	GO:0008194
LOC105322782	12	GO:0016021
LOC105322782	12	GO:0016333
LOC105322782	12	GO:0016757
LOC105322782	12	GO:0030707
LOC105322782	12	GO:0042248
LOC105322782	12	GO:0046981
LOC105322782	12	GO:0047915
LOC105349151	9	GO:0005737
LOC105349151	9	GO:0005868
LOC105349151	9	GO:0007018
LOC105349151	9	GO:0045505
LOC105349151	9	GO:0060271
LOC105325415	11	GO:0005634
LOC105325415	11	GO:0005815
LOC105325415	11	GO:0005879
LOC105325415	11	GO:0015630
LOC105325415	11	GO:0030317
LOC105325415	11	GO:0031514
LOC105325415	11	GO:0036159
LOC105325415	11	GO:0060271
LOC105325415	11	GO:0060294
LOC105325420	4	GO:0005886
LOC105325420	4	GO:0015293
LOC105325420	4	GO:0016021
LOC105325420	4	GO:0046872
LOC105325420	4	GO:0046873
LOC109619157	8	GO:0000151
LOC109619157	8	GO:0006511
LOC109619157	8	GO:0016567
LOC109619157	8	GO:0031462
LOC109619157	8	GO:0043161
LOC109619157	8	GO:0140627
LOC109619157	8	GO:1990756
LOC109619155	3	GO:0005249
LOC109619155	3	GO:0005737
LOC109619155	3	GO:0005886
LOC109619155	3	GO:0006814
LOC109619155	3	GO:0015459
LOC109619155	3	GO:0016021
LOC109619155	3	GO:0030425
LOC109619155	3	GO:0030644
LOC109619155	3	GO:0031982
LOC109619155	3	GO:0032809
LOC109619155	3	GO:0043204
LOC109619155	3	GO:0044325
LOC109619155	3	GO:0045121
LOC109619155	3	GO:0060307
LOC109619155	3	GO:0086005
LOC109619155	3	GO:0086011
LOC109619155	3	GO:0086091
LOC109619155	3	GO:0097623
LOC109619155	3	GO:0098915
LOC109619155	3	GO:1902260
LOC109619155	3	GO:1903765
LOC109619155	3	GO:1903817
LOC109619155	3	GO:1905025
LOC109619155	3	GO:1990794
LOC105319801	2	GO:0000209
LOC105319801	2	GO:0000278
LOC105319801	2	GO:0000447
LOC105319801	2	GO:0000448
LOC105319801	2	GO:0000472
LOC105319801	2	GO:0000480
LOC105319801	2	GO:0004842
LOC105319801	2	GO:0005634
LOC105319801	2	GO:0005730
LOC105319801	2	GO:0005737
LOC105319801	2	GO:0006511
LOC105319801	2	GO:0006913
LOC105319801	2	GO:0006997
LOC105319801	2	GO:0008361
LOC105319801	2	GO:0016567
LOC105319801	2	GO:0043161
LOC105319801	2	GO:0051028
LOC105319801	2	GO:0061630
LOC105347430	8	GO:0000932
LOC105347430	8	GO:0003729
LOC105347430	8	GO:0005634
LOC105347430	8	GO:0005737
LOC105347430	8	GO:0006402
LOC105347430	8	GO:0007283
LOC105347430	8	GO:0008270
LOC105347430	8	GO:0017148
LOC105347430	8	GO:0030718
LOC105347430	8	GO:0045835
LOC105347430	8	GO:0048471
LOC105347430	8	GO:0048477
LOC105347430	8	GO:1900153
LOC105340088	2	GO:0004197
LOC105340088	2	GO:0004843
LOC105340088	2	GO:0005634
LOC105340088	2	GO:0005694
LOC105340088	2	GO:0005829
LOC105340088	2	GO:0006511
LOC105340088	2	GO:0016579
LOC105340088	2	GO:0016605
LOC105340088	2	GO:0031647
LOC105340088	2	GO:0035616
LOC105340088	2	GO:0051090
LOC105340092	6	GO:0001568
LOC105340092	6	GO:0001570
LOC105340092	6	GO:0001701
LOC105340092	6	GO:0001763
LOC105340092	6	GO:0001954
LOC105340092	6	GO:0005102
LOC105340092	6	GO:0005576
LOC105340092	6	GO:0005615
LOC105340092	6	GO:0005634
LOC105340092	6	GO:0005737
LOC105340092	6	GO:0005794
LOC105340092	6	GO:0005886
LOC105340092	6	GO:0007368
LOC105340092	6	GO:0007369
LOC105340092	6	GO:0007507
LOC105340092	6	GO:0008083
LOC105340092	6	GO:0008284
LOC105340092	6	GO:0008595
LOC105340092	6	GO:0009948
LOC105340092	6	GO:0009952
LOC105340092	6	GO:0009966
LOC105340092	6	GO:0009986
LOC105340092	6	GO:0010762
LOC105340092	6	GO:0015026
LOC105340092	6	GO:0016324
LOC105340092	6	GO:0017147
LOC105340092	6	GO:0019897
LOC105340092	6	GO:0030154
LOC105340092	6	GO:0030335
LOC105340092	6	GO:0030512
LOC105340092	6	GO:0031225
LOC105340092	6	GO:0038092
LOC105340092	6	GO:0038100
LOC105340092	6	GO:0043406
LOC105340092	6	GO:0045121
LOC105340092	6	GO:0045944
LOC105340092	6	GO:0048144
LOC105340092	6	GO:0048146
LOC105340092	6	GO:0048471
LOC105340092	6	GO:0048856
LOC105340092	6	GO:0055007
LOC105340092	6	GO:0070697
LOC105340092	6	GO:0070698
LOC105327868	1	GO:0005886
LOC105327868	1	GO:0007049
LOC105327868	1	GO:0008360
LOC105327868	1	GO:0008963
LOC105327868	1	GO:0009252
LOC105327868	1	GO:0016021
LOC105327868	1	GO:0046872
LOC105327868	1	GO:0051301
LOC105327868	1	GO:0051992
LOC105327868	1	GO:0071555
LOC105337948	14	GO:0000981
LOC105337948	14	GO:0003677
LOC105337948	14	GO:0005634
LOC105337948	14	GO:0046983
LOC105337948	3	GO:0000981
LOC105337948	3	GO:0003677
LOC105337948	3	GO:0005634
LOC105337948	3	GO:0046983
LOC105340469	10	GO:0005524
LOC105340469	10	GO:0005737
LOC105340469	10	GO:0005856
LOC105333818	14	GO:0000122
LOC105333818	14	GO:0000380
LOC105333818	14	GO:0000381
LOC105333818	14	GO:0000956
LOC105333818	14	GO:0001837
LOC105333818	14	GO:0003712
LOC105333818	14	GO:0003723
LOC105333818	14	GO:0003724
LOC105333818	14	GO:0003730
LOC105333818	14	GO:0005516
LOC105333818	14	GO:0005524
LOC105333818	14	GO:0005634
LOC105333818	14	GO:0005654
LOC105333818	14	GO:0005730
LOC105333818	14	GO:0005737
LOC105333818	14	GO:0006357
LOC105333818	14	GO:0006606
LOC105333818	14	GO:0007623
LOC105333818	14	GO:0009299
LOC105333818	14	GO:0016607
LOC105333818	14	GO:0016887
LOC105333818	14	GO:0019899
LOC105333818	14	GO:0030509
LOC105333818	14	GO:0030520
LOC105333818	14	GO:0030521
LOC105333818	14	GO:0035500
LOC105333818	14	GO:0036002
LOC105333818	14	GO:0043021
LOC105333818	14	GO:0043517
LOC105333818	14	GO:0045069
LOC105333818	14	GO:0045445
LOC105333818	14	GO:0045667
LOC105333818	14	GO:0045893
LOC105333818	14	GO:0046332
LOC105333818	14	GO:0048306
LOC105333818	14	GO:0050681
LOC105333818	14	GO:0060765
LOC105333818	14	GO:0061614
LOC105333818	14	GO:0070412
LOC105333818	14	GO:0070878
LOC105333818	14	GO:0071013
LOC105333818	14	GO:0072332
LOC105333818	14	GO:1903800
LOC105333818	14	GO:1990841
LOC105333818	14	GO:1990904
LOC105333818	14	GO:2001014
LOC105320035	11	GO:0005879
LOC105320035	11	GO:0030030
LOC105320035	11	GO:0031514
LOC105320035	11	GO:0060294
LOC105323555	11	GO:0001578
LOC105323555	11	GO:0005874
LOC105323555	11	GO:0007566
LOC105323555	11	GO:0015631
LOC105323555	11	GO:0032273
LOC105323555	11	GO:0046697
LOC105323555	11	GO:0046785
LOC105323555	11	GO:0048471
LOC105323555	11	GO:0097427
LOC105318577	8	GO:0003677
LOC105318577	8	GO:0003906
LOC105318577	8	GO:0005634
LOC105318577	8	GO:0005739
LOC105318577	8	GO:0006284
LOC105318577	8	GO:0008081
LOC105318577	8	GO:0008270
LOC105318577	8	GO:0008311
LOC105318577	8	GO:0017005
LOC105333580	3	GO:0005759
LOC105333580	3	GO:0008483
LOC105333580	3	GO:0030170
LOC105333580	3	GO:0050459
LOC105335481	4	GO:0005509
LOC105335481	4	GO:0005737
LOC117686524	6	GO:0004180
LOC117686524	6	GO:0005615
LOC117686524	6	GO:0006508
LOC117686524	6	GO:0008237
LOC117686524	6	GO:0008241
LOC117686524	6	GO:0016020
LOC117686524	6	GO:0046872
LOC105325327	10	GO:0004601
LOC105325327	10	GO:0005509
LOC105325327	10	GO:0005783
LOC105325327	10	GO:0005829
LOC105325327	10	GO:0005886
LOC105325327	10	GO:0006590
LOC105325327	10	GO:0006952
LOC105325327	10	GO:0006979
LOC105325327	10	GO:0016175
LOC105325327	10	GO:0016324
LOC105325327	10	GO:0019221
LOC105325327	10	GO:0020037
LOC105325327	10	GO:0042335
LOC105325327	10	GO:0042446
LOC105325327	10	GO:0042554
LOC105325327	10	GO:0042744
LOC105325327	10	GO:0043020
LOC105325327	10	GO:0045177
LOC105325327	10	GO:0050665
LOC105325327	10	GO:0051591
LOC105325327	10	GO:0070161
LOC105325327	10	GO:0106293
LOC105325327	10	GO:0106294
LOC105320873	5	GO:0003333
LOC105320873	5	GO:0005886
LOC105320873	5	GO:0005887
LOC105320873	5	GO:0006836
LOC105320873	5	GO:0015175
LOC105320873	5	GO:0015293
LOC105320873	5	GO:0016324
LOC105320873	5	GO:0031526
LOC105320873	5	GO:0035725
LOC105345029	2
LOC109619311	11	NA
LOC105345813	2	GO:0000976
LOC105345813	2	GO:0000978
LOC105345813	2	GO:0000981
LOC105345813	2	GO:0001228
LOC105345813	2	GO:0002244
LOC105345813	2	GO:0003677
LOC105345813	2	GO:0005634
LOC105345813	2	GO:0006357
LOC105345813	2	GO:0042802
LOC105345813	2	GO:0043565
LOC105345813	2	GO:0045444
LOC105345813	2	GO:0045595
LOC105345813	2	GO:0045669
LOC105345813	2	GO:0045892
LOC105345813	2	GO:0045944
LOC105345813	2	GO:0048839
LOC105345813	2	GO:0090575
LOC105345813	2	GO:1990837
